15822,14696.125792384148
15840,14674.720566987991
15863,14674.720566987991
15885,14493.97406899929
15903,12066.833976626396
15912,14596.507857203484
15930,14521.431684970856
15957,11918.528104305267
15823,14498.59534406662
15841,14701.193718910217
15858,16790.682907104492
15876,15370.201435804367
15904,15478.053869962692
15913,17238.034548282623
15949,18524.31222653389
15966,21264.733386039734
15970,18395.45153260231
15824,37685.55032610893
15842,36859.856778383255
15859,38550.582683086395
15877,38637.814527750015
15905,32778.6404132843
15921,28518.347227573395
15950,40318.251061439514
15967,40039.43188786507
15825,11436.606098651886
15843,11050.283228993416
15860,11436.606098651886
15887,10129.667971849442
15906,9393.925411999226
15922,8213.51769977808
15939,10672.254586100578
15958,11278.56933271885
15827,25132.72429704666
15844,26047.43331670761
15852,24926.884764432907
15891,25030.708408355713
15908,23559.5612347126
15916,25531.557458639145
15940,26208.111745119095
15828,13056.905150413513
15845,13101.730942726135
15861,15084.831655025482
15880,15100.46535730362
15897,15163.038969039917
15932,14735.298871994019
15942,14070.992946624756
15963,14980.798065662384
15829,10581.723022282124
15846,10329.70971184969
15866,11100.971428751945
15883,9026.596113860607
15898,10031.406020879745
15919,9865.62491595745
15934,10127.811833500862
15974,10421.721631109715
15830,13421.260999441147
15847,12930.155019164085
15862,12498.439115285873
15884,13801.149624586105
15920,15597.818402647972
15935,13827.047936916351
15943,15319.146606326103
15965,15679.558217525482
15831,9558.551216125488
15849,10917.341423034668
15894,11611.789584159851
15914,11557.255840301514
15926,8211.461091041565
15951,11464.246559143066
15968,11485.06178855896
15832,18278.13768208027
15848,17947.871344685555
15869,18329.677358865738
15878,18354.910342097282
15899,18280.694662332535
15928,14487.10373044014
15944,18433.265894651413
15959,15527.135286331177
15833,33155.566271692514
15870,32616.524309903383
15889,35367.617937773466
15915,33095.45764812827
15936,31630.280310451984
15960,39799.55655813217
15834,12617.05070734024
15851,12617.05070734024
15871,11765.055358409882
15890,12457.06307888031
15907,10149.785339832306
15937,12094.19572353363
15953,11590.731859207153
15961,12459.308505058289
15836,21672.804355621338
15854,21599.016189575195
15962,21030.876636505127
15838,13865.74637746811
15855,15018.417484402657
15910,15645.320068359375
15925,14247.09257698059
15933,15383.68852186203
15955,16227.70951294899
15972,16388.089359998703
15850,27520.382668972015
15868,26266.981909275055
15888,25794.49345111847
15895,27614.153024554253
15927,21476.951309144497
15952,27694.57995057106
15969,28596.411125659943
16273,12099.387077093124
16297,8896.07938349247
16320,9135.587987303734
16365,9183.685391843319
16387,8797.70286411047
16395,9482.250585258007
16417,10456.734947264194
15853,14862.60960561037
15892,14711.649441540241
15909,12541.62972176075
15923,10160.143679261208
15954,14719.179317116737
15971,14682.076335728168
15856,11336.65862941742
15900,11368.809757232666
16241,4845.2359405756
16265,4842.912389695644
16284,4817.104624867439
16298,5379.114702939987
16330,5131.623603820801
16372,5590.166813254356
16408,5247.871153712273
15857,17019.106447696686
15875,16953.080892562866
15882,16544.973850250244
15902,17194.759845733643
15918,16975.171864032745
15947,19231.03630542755
15973,25654.79576587677
15864,14445.42407989502
15879,14213.361740112305
15924,10205.881595611572
15941,14156.222343444824
15865,28553.57368183136
15874,27332.46446943283
15893,25405.912321567535
15901,27840.4498462677
15945,28456.99669456482
15964,28734.469566822052
15867,11071.755242347717
16252,4391.158413887024
15873,27475.341400444508
15881,16166.550815105438
15929,12640.641294002533
16239,7069.2578337192535
16261,7067.048961520195
16283,6951.857006072998
16317,7512.956232309341
16338,7049.252977371216
16361,7005.803997993469
16383,6946.105435371399
16405,7049.80820953846
16427,7052.789964914322
16240,4859.232323765755
16262,5145.399267733097
16296,4841.433012843132
16305,5278.933125078678
16329,4922.9952238202095
16350,4838.77835470438
16363,5017.968243658543
16406,5507.868352770805
16243,4532.622168302536
16266,4530.280274391174
16291,5223.857803344727
16312,4472.129818439484
16369,4472.129818439484
16401,4535.996445178986
16423,5095.566580295563
16244,3066.018173098564
16267,3067.5517674684525
16278,3506.065503835678
16303,3709.6808648109436
16337,2991.28493976593
16356,3046.3125191926956
16378,3062.9686188697815
16390,3062.9686188697815
