1,28.8
2,22.4
4,32.7
5,20.2
6,28.1
7,24.3
8,16.6
10,22.3
12,26.1
14,24.5
15,12.7
17,31.5
20,13.3
21,33.9
22,30.5
26,18.5
27,23.4
29,27.0
30,13.3
33,30.7
34,28.3
37,34.2
45,17.9
46,11.2
49,18.4
51,12.3
52,14.6
54,20.6
55,29.6
56,30.5
59,34.7
60,19.6
61,36.6
63,11.8
64,21.5
65,29.5
66,33.0
68,21.8
73,28.2
74,35.5
76,12.6
78,31.8
81,25.3
85,29.7
89,23.7
90,36.6
92,32.5
96,21.3
97,27.5
100,28.1
101,26.4
102,26.9
103,30.5
106,20.6
107,28.8
108,17.0
112,16.5
113,32.7
114,14.8
116,18.4
120,15.7
122,30.4
124,30.0
126,15.6
132,26.7
133,14.2
134,35.8
135,29.4
136,22.2
137,15.5
138,21.9
140,32.4
141,34.2
142,8.8
144,32.6
145,29.0
146,22.1
150,16.0
153,12.6
154,21.4
155,33.0
156,34.4
158,26.3
159,26.1
162,24.9
164,36.5
167,21.5
168,21.5
170,13.4
171,14.6
173,26.3
175,29.6
176,14.5
179,25.7
181,19.4
186,14.5
190,35.6
191,24.5
194,11.3
196,27.6
198,28.6
199,24.3
200,22.0
206,19.5
210,25.5
212,29.2
214,25.0
215,16.6
216,17.8
218,19.1
219,14.4
220,24.3
221,26.7
223,28.2
224,11.6
225,29.9
229,15.3
230,15.5
231,22.6
232,22.1
233,36.3
235,16.7
236,20.2
238,25.2
241,20.6
245,23.5
246,25.5
250,23.7
253,17.9
254,35.6
259,30.8
260,33.8
261,26.1
263,21.4
269,14.4
271,25.6
274,25.3
280,28.8
281,35.5
282,27.0
284,31.2
286,12.4
287,30.3
289,14.8
293,13.5
294,27.3
295,23.1
296,28.3
298,28.7
299,21.0
302,24.0
303,16.7
304,28.4
308,25.6
309,26.9
310,26.8
312,15.3
317,32.8
319,18.4
320,12.1
322,36.6
324,21.1
326,33.5
327,31.0
328,10.8
330,19.2
331,22.3
332,25.0
334,22.1
341,10.9
342,9.3
346,34.5
347,23.6
348,15.5
350,27.9
352,30.8
356,20.8
357,29.8
358,33.2
361,14.5
362,20.8
363,23.8
365,31.9
369,13.9
371,26.7
372,14.0
374,32.1
376,24.4
378,27.1
379,22.2
386,34.9
388,29.9
389,19.5
390,28.7
391,25.9
392,27.5
393,28.2
394,17.5
397,31.8
