1,25.9
2,21.0
4,29.6
5,19.6
6,26.4
7,22.9
8,15.3
10,21.5
12,26.1
14,23.5
15,10.2
17,29.0
20,10.7
21,30.9
22,31.2
26,17.4
27,22.2
29,22.9
30,12.6
33,28.9
34,26.3
37,31.9
45,17.2
46,8.5
49,16.0
51,9.7
52,13.8
54,21.3
55,29.2
56,29.0
59,32.2
60,20.3
61,33.8
63,8.6
64,21.9
65,30.0
66,30.8
68,21.3
73,28.2
74,32.8
76,11.1
78,30.1
81,23.1
85,26.5
89,22.0
90,33.8
92,33.0
96,21.6
97,25.5
100,26.2
101,26.2
102,24.9
103,31.8
106,20.5
107,28.7
108,14.9
112,16.0
113,31.5
114,14.3
116,17.8
120,15.3
122,28.2
124,30.2
126,15.3
132,26.7
133,13.2
134,33.1
135,29.1
136,20.6
137,12.9
138,22.5
140,30.1
141,31.1
142,7.8
144,28.4
145,27.3
146,21.1
150,14.2
153,10.7
154,20.9
155,30.5
156,32.0
158,26.3
159,27.0
162,25.9
164,33.7
167,20.7
168,18.8
170,12.6
171,13.7
173,24.2
175,30.2
176,13.2
179,23.2
181,18.5
186,11.4
190,32.4
191,26.4
194,8.0
196,25.5
198,30.0
199,26.2
200,20.8
206,18.3
210,23.6
212,30.3
214,23.8
215,15.5
216,17.7
218,18.3
219,12.7
220,25.6
221,27.0
223,26.7
224,8.6
225,28.1
229,14.5
230,13.3
231,21.6
232,21.7
233,33.5
235,13.9
236,17.8
238,25.0
241,18.1
245,22.0
246,22.7
250,23.6
253,15.8
254,32.7
259,32.0
260,30.8
261,24.0
263,20.4
269,13.3
271,24.3
274,23.0
280,25.5
281,32.3
282,26.7
284,28.9
286,10.5
287,29.9
289,13.9
293,11.4
294,25.6
295,22.3
296,29.8
298,24.4
299,20.0
302,23.9
303,14.2
304,25.8
308,26.5
309,26.4
310,26.3
312,13.5
317,30.5
319,17.1
320,9.0
322,33.8
324,21.7
326,31.1
327,27.8
328,7.2
330,18.8
331,20.7
332,25.5
334,23.0
341,7.8
342,9.4
346,32.0
347,22.8
348,15.1
350,25.5
352,27.6
356,19.6
357,28.4
358,29.7
361,13.1
362,20.1
363,22.1
365,29.9
369,12.2
371,24.7
372,12.8
374,33.0
376,21.3
378,25.5
379,24.0
386,32.4
388,26.8
389,18.8
390,24.5
391,24.0
392,27.3
393,29.3
394,14.6
397,30.0
