0	1076860
1	52785
2	15658
29	49
10	1196
3	8219
4	3529
6	1439
8	931
25	48
73	22
38	27
24	57
208	1
9	793
15	228
5	2120
204	9
185	2
13	270
7	1081
214	2
205	1
27	52
47	25
23	84
181	2
39	43
14	285
30	36
187	1
212	3
11	366
183	1
16	197
191	2
149	3
43	36
63	11
32	64
12	353
26	47
22	87
20	102
75	11
199	2
215	2
192	2
65	10
37	30
220	3
17	164
42	59
216	2
197	3
58	14
36	28
203	2
19	124
225	8
41	43
60	13
66	10
74	9
59	20
28	45
40	22
33	37
67	10
35	28
44	43
61	7
76	7
34	34
68	16
69	16
70	13
77	6
102	2
21	106
45	25
105	7
46	21
18	211
71	17
78	9
72	9
51	26
62	10
109	1
31	39
48	20
80	3
56	12
79	13
50	19
49	28
52	22
273	6
141	1
64	7
104	2
121	1
81	2
54	21
189	3
53	13
143	1
240	5
228	3
92	4
83	4
82	7
150	4
231	2
229	1
207	1
234	2
227	1
211	4
218	2
244	2
247	1
213	1
251	4
254	2
257	3
223	1
226	2
1964	1
262	2
265	2
259	1
268	3
190	4
245	1
237	1
241	1
270	2
272	8
252	2
249	1
274	5
250	1
279	1
193	1
284	6
258	1
280	2
255	1
287	8
261	8
98	3
116	6
88	4
129	1
128	2
145	1
168	1
151	5
146	1
195	1
86	5
111	2
329	3
87	3
198	1
110	1
161	4
162	2
263	1
290	1
293	2
221	2
264	2
296	2
297	1
298	3
300	11
299	1
57	11
164	1
55	11
147	1
276	4
275	1
84	2
135	2
96	3
186	1
89	2
100	5
131	1
118	2
301	1
99	2
303	2
153	2
304	1
106	9
138	1
154	4
85	3
188	1
330	3
305	3
201	1
117	2
307	2
308	8
309	1
312	3
91	2
282	1
313	1
101	2
316	8
112	1
113	1
155	3
93	1
206	1
217	1
321	6
318	2
289	1
286	1
222	1
324	1
194	1
292	2
332	2
295	1
337	1
342	1
335	3
343	1
344	8
152	1
331	2
310	1
345	3
346	1
333	1
169	1
348	4
219	1
323	13
351	1
90	1
356	12
353	1
1965	1
328	1
357	1
360	1
327	1
124	1
362	1
139	1
157	1
94	1
97	1
108	1
103	1
158	2
107	1
338	2
365	3
341	1
368	1
159	2
370	1
372	2
347	2
160	1
