2377199148	5865
2589684548	143799
1862037199	259814
3874378935	301238
1537671376	108640
1088910726	97224
4212447203	3300
1950756866	12000
1504830175	19500
2985342882	16663
1392597759	1694
3831111254	5101
3954817824	7932
1981070421	2179
727692042	6421
712451701	5494
1854140495	7259
1306122108	7258
1035815364	2828
1496234878	5351
1479325723	9318
3150909154	4076
749836023	4394
3111151614	3189
364377489	5196
2504696647	2927
2248246330	1581
2448089184	1378
1565140766	3190
3741850176	4805
750939299	1510
3715974020	1551
1106012544	230
71293199	11929
885504290	2919
266672125	1855
585333929	1121
344257135	2321
552338065	2836
3034198634	4910
1940966173	4192
3272679562	2396
189706718	61
2084850680	3631
3350677597	5373
1247995229	1738
2694387308	838
1037347629	636
421256035	8012
785241772	984
1488285655	427
3684013252	1536
3755866630	2386
600687045	1013
1971715246	1190
1559758796	2139
2298910535	1755
1404146285	1168
4093475157	1803
3000621544	197
3334946642	655
102346738	6576
3693842864	1408
1455166553	339
872444964	1846
1453959204	149
2009323097	1038
1423892407	1124
1616172432	1032
3066905999	660
4110645563	570
3917013651	147
192106456	275
2334302551	302
1029074392	741
1526405953	2893
1317211100	910
4180367987	17
3483209424	599
2928349573	333
2559791421	972
3263006221	942
1998889930	214
4079531040	754
882643565	195
668442991	608
3203276266	603
1723027727	628
1013223467	233
1237781539	89
3879565796	332
3621862963	453
1519536403	128
760127602	284
3238609658	188
693765660	262
1842479950	64
2027474413	192
1221667246	12
3454097143	158
2958044035	7
1688243266	98
1813582210	224
3752627377	60
2124845780	189
3169081583	197
805769945	142
1730976600	418
3447893652	82
2220322072	204
2866892650	83
1222144998	69
2280024739	203
3404861148	480
2750264478	448
4218831626	45
4076926804	185
3745222443	181
1726344629	342
2477473549	204
2248881127	10
2392914397	209
4075744428	41
4122647904	47
3135686000	46
3585793711	151
1495908157	173
1964136791	39
1783237763	16
2001839996	8
450817360	18
2337680255	244
1538897980	27
3138676790	87
53932946	153
3324828921	18
280395364	77
3353718864	18
363130183	11
330730226	2286
2451220701	24
1104751085	12
2474228848	39
2413235131	7
2533511588	6
1246162955	9
395799033	43
3120376616	4
860314843	6
1346837276	5
762407002	8
2778970491	3
1806924515	4
894563599	13
3125913973	26
1654771868	9
228048336	9
2795284148	2
2757594487	4
2048015571	2
1929708017	1
4214164422	24
1720137283	1
2516599180	8
2973550173	3
3978486381	24
1326182378	5
1697129879	2
1332932160	1
2872626515	1
155193773	1
