nan	187288
6.0	40482
31.0	3603
2.0	144151
29.0	4413
4.0	62766
13.0	14665
1.0	270410
15.0	11877
27.0	5348
49.0	889
10.0	21662
16.0	11848
17.0	9703
7.0	26819
8.0	28907
9.0	20567
5.0	39067
3.0	61902
18.0	9884
21.0	7753
11.0	17716
23.0	7269
19.0	8448
22.0	7722
25.0	6510
14.0	14422
34.0	2477
84.0	357
12.0	17794
48.0	1026
0.0	4121
51.0	834
59.0	683
283.0	14
20.0	8342
67.0	469
586.0	5
24.0	7122
44.0	1364
38.0	1650
57.0	854
87.0	265
104.0	166
53.0	800
26.0	6216
28.0	5235
39.0	1430
128.0	111
75.0	400
167.0	70
43.0	1168
41.0	1413
108.0	165
64.0	628
63.0	676
42.0	1435
88.0	279
36.0	2161
30.0	4020
33.0	2825
190.0	47
89.0	254
82.0	335
216.0	38
242.0	25
189.0	45
60.0	642
97.0	258
96.0	239
50.0	1032
85.0	270
74.0	339
86.0	301
46.0	1083
65.0	544
52.0	910
40.0	1690
162.0	58
72.0	458
55.0	781
158.0	62
233.0	27
32.0	3341
56.0	677
47.0	1121
45.0	1170
61.0	690
70.0	440
78.0	409
147.0	142
99.0	244
37.0	1708
380.0	7
122.0	155
137.0	104
76.0	417
35.0	2324
73.0	466
924.0	1
130.0	113
98.0	251
113.0	181
269.0	20
62.0	720
121.0	130
337.0	18
475.0	11
318.0	14
194.0	47
94.0	231
156.0	66
168.0	59
90.0	265
71.0	469
54.0	775
406.0	11
180.0	31
77.0	407
145.0	86
103.0	195
125.0	128
144.0	122
68.0	470
161.0	89
114.0	154
112.0	127
101.0	190
79.0	350
187.0	50
139.0	118
371.0	12
110.0	169
183.0	64
1022.0	3
119.0	139
166.0	60
66.0	596
504.0	4
847.0	1
295.0	24
258.0	25
262.0	14
174.0	62
704.0	3
206.0	38
410.0	12
58.0	656
421.0	5
136.0	90
196.0	52
134.0	167
127.0	112
155.0	65
83.0	380
132.0	119
149.0	85
80.0	378
672.0	3
200.0	35
256.0	19
181.0	55
93.0	233
628.0	4
120.0	175
163.0	50
184.0	64
473.0	7
230.0	20
143.0	98
176.0	65
274.0	23
148.0	95
131.0	127
582.0	5
107.0	156
277.0	15
227.0	34
224.0	32
248.0	27
151.0	119
182.0	58
292.0	17
153.0	88
220.0	30
537.0	34
157.0	58
105.0	169
69.0	438
170.0	63
100.0	242
487.0	6
208.0	64
302.0	14
402.0	10
329.0	7
434.0	10
92.0	232
308.0	19
160.0	67
531.0	11
141.0	96
425.0	7
1112.0	1
2248.0	1
199.0	44
320.0	23
192.0	39
436.0	10
81.0	336
159.0	74
142.0	83
255.0	21
836.0	5
497.0	10
95.0	343
117.0	144
209.0	40
427.0	17
135.0	96
253.0	32
201.0	47
2062.0	1
177.0	42
378.0	16
244.0	19
1136.0	5
106.0	167
265.0	20
235.0	20
109.0	160
623.0	6
185.0	34
431.0	6
102.0	193
268.0	19
207.0	33
323.0	17
232.0	24
236.0	27
707.0	5
91.0	264
807.0	3
534.0	4
1083.0	1
569.0	8
203.0	40
379.0	10
395.0	16
275.0	19
688.0	5
165.0	57
116.0	205
219.0	25
415.0	12
742.0	3
293.0	27
528.0	6
169.0	57
3195.0	1
527.0	10
346.0	8
326.0	14
388.0	11
133.0	123
123.0	106
193.0	78
451.0	13
392.0	9
173.0	215
1297.0	2
205.0	42
296.0	20
115.0	195
270.0	16
353.0	9
280.0	15
316.0	13
317.0	16
126.0	132
393.0	13
259.0	17
138.0	97
1243.0	1
146.0	99
748.0	10
175.0	60
1278.0	1
1308.0	1
288.0	12
251.0	30
2586.0	1
118.0	139
238.0	28
223.0	23
330.0	24
212.0	29
1042.0	2
140.0	99
195.0	54
718.0	4
290.0	28
254.0	18
483.0	5
670.0	2
250.0	34
215.0	40
245.0	20
124.0	125
273.0	17
226.0	41
202.0	46
1490.0	1
111.0	151
164.0	71
197.0	76
417.0	8
186.0	44
1015.0	3
366.0	7
517.0	3
154.0	53
477.0	3
264.0	30
276.0	21
263.0	34
1430.0	2
464.0	10
736.0	10
218.0	22
339.0	7
188.0	37
198.0	61
1266.0	1
759.0	8
524.0	1
409.0	11
489.0	8
881.0	1
271.0	16
278.0	15
344.0	9
2885.0	1
178.0	69
471.0	5
1319.0	2
204.0	52
284.0	16
350.0	14
351.0	21
213.0	45
498.0	11
129.0	107
389.0	10
468.0	8
231.0	26
3440.0	1
191.0	37
252.0	30
480.0	12
287.0	18
225.0	29
324.0	19
1854.0	4
327.0	14
340.0	13
536.0	7
266.0	19
294.0	19
432.0	8
774.0	3
650.0	10
214.0	44
396.0	12
304.0	19
229.0	31
299.0	50
1216.0	3
512.0	3
321.0	23
2040.0	1
172.0	66
179.0	58
1202.0	1
150.0	89
328.0	11
361.0	13
973.0	8
508.0	6
956.0	2
739.0	3
446.0	6
482.0	5
595.0	3
1446.0	1
514.0	2
438.0	4
680.0	5
690.0	4
386.0	8
548.0	11
171.0	111
257.0	27
485.0	6
313.0	14
374.0	11
1086.0	3
1132.0	2
2469.0	1
2177.0	1
241.0	36
310.0	5
1152.0	2
1439.0	1
348.0	12
905.0	1
221.0	35
810.0	5
345.0	12
300.0	15
333.0	9
437.0	7
488.0	10
298.0	18
1020.0	1
240.0	70
334.0	17
1994.0	1
369.0	15
222.0	29
897.0	2
2159.0	1
9037.0	1
1146.0	1
834.0	5
286.0	16
2291.0	1
444.0	8
620.0	12
4879.0	1
322.0	10
842.0	3
711.0	4
367.0	7
382.0	14
859.0	2
307.0	11
1977.0	1
450.0	10
734.0	3
416.0	12
945.0	2
606.0	5
4900.0	1
1165.0	2
596.0	7
2128.0	1
1182.0	2
467.0	9
1367.0	1
1532.0	1
210.0	34
584.0	3
696.0	6
3351.0	1
669.0	2
228.0	37
602.0	7
234.0	26
1002.0	3
428.0	12
1011.0	1
521.0	6
391.0	11
11053.0	1
237.0	25
977.0	2
505.0	4
754.0	2
2207.0	1
1158.0	2
4785.0	1
1116.0	1
246.0	29
239.0	21
601.0	2
642.0	4
535.0	6
1122.0	1
541.0	20
931.0	2
335.0	8
354.0	6
429.0	11
559.0	5
716.0	4
343.0	3
319.0	8
501.0	7
523.0	2
570.0	6
2090.0	1
272.0	36
1427.0	1
1283.0	1
365.0	15
576.0	2
1029.0	1
979.0	1
217.0	26
5003.0	1
729.0	5
624.0	2
5027.0	1
474.0	6
1050.0	7
405.0	8
2058.0	1
398.0	9
507.0	3
1181.0	1
413.0	12
376.0	10
3051.0	1
291.0	31
568.0	7
305.0	14
430.0	8
2149.0	2
315.0	16
397.0	12
2343.0	1
883.0	2
706.0	5
804.0	4
2682.0	3
1113.0	2
578.0	2
613.0	4
966.0	1
577.0	6
871.0	1
563.0	1
443.0	6
152.0	136
513.0	5
1391.0	2
423.0	9
2239.0	1
352.0	6
587.0	5
1817.0	1
2685.0	1
685.0	3
682.0	3
1032.0	1
1609.0	1
597.0	3
1453.0	1
1108.0	1
1347.0	1
478.0	14
457.0	7
282.0	17
974.0	2
368.0	9
1240.0	3
629.0	4
2346.0	1
630.0	3
1841.0	2
463.0	5
1604.0	1
407.0	8
603.0	5
590.0	7
652.0	5
1095.0	2
2681.0	1
551.0	5
309.0	19
422.0	9
301.0	17
285.0	9
1170.0	1
418.0	8
1311.0	1
647.0	5
526.0	10
1443.0	1
3066.0	1
579.0	3
554.0	4
1292.0	4
373.0	7
532.0	2
2452.0	1
325.0	17
610.0	4
2301.0	1
840.0	4
303.0	17
631.0	6
981.0	2
2520.0	1
632.0	2
435.0	14
2298.0	1
331.0	13
1128.0	1
279.0	22
1096.0	1
876.0	2
355.0	4
683.0	1
2045.0	1
1054.0	1
9371.0	1
311.0	23
314.0	14
598.0	5
665.0	3
737.0	7
312.0	17
399.0	9
1702.0	1
805.0	1
2216.0	1
1001.0	1
510.0	6
900.0	3
441.0	4
960.0	5
338.0	12
260.0	23
1099.0	3
414.0	5
2245.0	2
975.0	2
341.0	10
377.0	9
660.0	2
1047.0	2
243.0	26
980.0	3
812.0	3
4565.0	1
743.0	4
306.0	21
516.0	6
1034.0	3
806.0	4
561.0	2
453.0	9
461.0	6
861.0	2
555.0	2
553.0	3
261.0	34
1253.0	1
2260.0	1
495.0	10
538.0	14
462.0	6
440.0	4
297.0	12
1813.0	3
963.0	4
1304.0	2
433.0	5
885.0	2
745.0	4
525.0	4
898.0	2
640.0	3
1583.0	2
1012.0	2
1588.0	1
753.0	1
2263.0	1
789.0	1
899.0	1
566.0	3
1102.0	1
574.0	1
1193.0	1
1378.0	2
2076.0	1
1175.0	1
412.0	10
962.0	5
2339.0	1
447.0	8
775.0	4
1667.0	1
372.0	12
622.0	3
545.0	3
484.0	7
4769.0	1
211.0	65
1269.0	1
472.0	3
381.0	14
841.0	2
357.0	5
687.0	3
511.0	4
750.0	3
445.0	9
358.0	6
1244.0	1
763.0	2
247.0	22
850.0	1
938.0	1
520.0	8
1169.0	1
820.0	4
503.0	5
539.0	8
1191.0	4
880.0	3
544.0	2
249.0	24
349.0	7
493.0	7
1203.0	4
426.0	8
550.0	1
713.0	4
583.0	6
362.0	19
634.0	6
1506.0	1
267.0	19
760.0	3
491.0	10
827.0	3
782.0	2
866.0	2
4906.0	1
356.0	8
1090.0	6
937.0	1
615.0	5
347.0	10
1772.0	1
608.0	5
5232.0	1
724.0	2
581.0	9
515.0	8
1676.0	1
2249.0	1
1211.0	2
1036.0	3
1333.0	1
518.0	3
809.0	1
1189.0	1
697.0	4
533.0	4
941.0	1
2094.0	2
1135.0	1
778.0	1
400.0	12
3575.0	3
1429.0	1
1425.0	1
4621.0	1
625.0	7
3519.0	1
452.0	5
958.0	2
600.0	5
656.0	2
456.0	6
637.0	3
886.0	2
678.0	6
1692.0	1
8559.0	1
723.0	3
1496.0	1
1235.0	3
890.0	1
2475.0	1
1680.0	1
699.0	5
1131.0	2
562.0	3
1168.0	2
2410.0	3
864.0	2
1383.0	2
1248.0	3
592.0	4
700.0	1
2279.0	1
506.0	7
394.0	19
1839.0	1
342.0	7
803.0	2
818.0	8
383.0	10
1325.0	1
2225.0	1
5211.0	1
492.0	2
846.0	1
865.0	3
698.0	4
717.0	3
1674.0	1
825.0	2
