3133252034	3025
3202148071	23032
1107442947	981
2321672976	401591
1410458339	140362
3351654386	639
2078330963	20930
4082949850	2356
1480050900	5620
1020550855	7458
405013202	9980
2133676728	4587
476085660	110843
3043059298	1138
2456844420	44425
2866892650	10501
67175547	4993
446821382	18853
518945081	7096
692688646	1690
1845092915	14094
1033636479	9309
1500791674	7222
2141561259	12622
3455197104	1282
265977211	10351
1238839469	6490
2330764261	7874
2453773661	719
1808861585	6010
3651806730	3390
1123240641	711
271697625	1074
1852834532	8770
2021922648	1052
519469067	404
1290300856	987
3731995807	1262
1843625407	832
2631790833	604
2711384551	1016
3349878431	2267
2030604397	1717
818442754	5506
431670337	2204
501492455	2918
752210710	5608
4028731966	6045
2356250212	1182
2646581251	684
692665223	6047
3213615077	1064
2482930806	3201
2403785693	1516
4272797277	1262
3875907482	696
3528137085	602
24494780	3478
3281971824	1085
3827743566	343
2784295826	212
2923557605	1454
1477164846	1154
695436811	1123
377353736	1101
3086120515	510
4250023847	1978
2672968683	1748
3588825673	1013
4066794562	1282
998373977	2581
4212109962	2191
1428599975	978
3802318144	1427
1267785397	2449
4268687675	5872
3800848110	4226
1592065000	2168
3736038947	1300
3771951677	527
1369037862	1873
3652680417	1976
4153084877	492
1401624264	1051
1947876212	3474
656196014	4961
361350034	1312
24460281	624
1453938229	929
1537671376	1696
114161245	1326
1339848332	1198
2854479119	1486
2950293020	978
1191615047	902
3578008125	7410
4041648880	5349
1049113504	700
2551870389	577
3603407762	1459
753686506	2037
2696211399	819
2295684341	908
1317362051	2637
2873572786	940
3013209392	415
980845682	812
1684963400	2165
494458745	306
2688301991	531
2544870381	830
679364168	1380
3346513483	1913
1989135605	849
251756541	720
3544713374	907
347848598	1142
1037293382	1524
3596653987	1210
2770170666	1255
3853303930	2238
1806351023	727
1610603042	1110
1360190281	1565
3904343352	2632
3528378678	2967
1840371602	955
1670105919	693
1581642708	923
1214424339	1304
321621999	698
4114171961	760
477170108	1949
1031156812	942
1764846336	770
2497315714	784
775684839	1668
2937689798	1
1995226764	872
3070377232	428
1238612228	596
652842904	2145
286864644	1416
90173880	966
1016061197	673
3694254117	1484
2416682069	483
3431668269	1819
3529845383	706
333117911	941
3483611364	1003
155193773	1043
1792379353	975
1140345689	626
116847414	1371
4186726642	885
1455166553	700
734536607	596
1784235236	539
4167451548	904
392901764	919
100416543	715
1931617151	1397
1673654619	893
1605149470	848
1829557408	662
1330751055	542
1917967611	671
2163733564	1780
2508126307	1042
3127947539	519
2783642234	595
652467194	421
3600313020	1186
2892458606	590
2322224366	485
2325458426	785
1729122211	808
845836519	907
3826263222	747
3329332025	877
165736581	672
4163870145	809
641415682	658
2407591390	511
1301721902	1289
3862505502	564
2195341386	863
1928115886	791
1565140766	825
3468250587	1326
3480022372	452
1371892202	647
3215092579	889
3891218527	830
1710552304	620
1283699340	899
3524642599	483
2475200276	573
571532436	873
1422484225	491
1623176955	695
3921363369	671
1256974341	84
2001309912	647
2207460318	74
2409789027	87
2233076873	76
1387348656	143
677318072	11175
1512150701	6775
1156234309	4659
1674701931	78
1050927933	5
3203701033	1
2168444827	25
1277233889	10
1223643474	6
1798740705	554
3977712594	4985
3679904194	12
1529425543	1
3667762485	1
